ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
42899580,40721254,1,1
42899580,35774678,1,1
42899580,42899580,0,0
42899580,44081436,1,1
3043879,3043879,0,0
3045657,3045657,0,0
3045657,3043879,1,1
3046614,3046614,0,0
3046700,3046700,0,0
4012925,4012925,0,0
4044177,4044177,0,0
4092121,4092121,0,0
4150381,3026074,2,2
4150381,21492201,2,2
4150381,3046700,2,2
4150381,3041300,2,2
4150381,4004858,1,1
4150381,3012056,2,2
4150381,3046614,2,2
4150381,4150381,0,0
4150381,3011539,2,2
4151660,4151660,0,0
4154344,3042479,1,1
4154344,4197973,1,1
4154344,4195342,1,1
4154344,3018910,1,1
4154344,3002069,1,1
4154344,44810792,1,1
4154344,3001467,1,1
4154344,4154344,0,0
21492201,21492201,0,0
21603444,21603444,0,0
37065199,37065199,0,0
37065199,3026972,1,1
44081436,44081436,0,0
45881662,45881662,0,0
45882429,45882429,0,0
45882430,45882430,0,0
45882431,45882431,0,0
45882432,45882432,0,0
45882531,45882531,0,0
45883166,45883166,0,0
45884448,45884448,0,0
45885250,45885250,0,0
